CustomerID,recency,frequency,monetary,r_score,f_score,m_score,rfm_segment,rfm_score,segment
17702,31,4,1824.37,4,4,4,444,4.0,Loyal Customers
16455,64,7,1841.18,3,5,4,354,4.0,Loyal Customers
12950,3,3,1843.0,5,3,4,534,4.0,Loyal Customers
16841,37,6,1869.82,3,5,4,354,4.0,Loyal Customers
17469,17,5,1870.97,4,4,4,444,4.0,Loyal Customers
17463,17,5,1875.86,4,4,4,444,4.0,Loyal Customers
17738,20,4,1879.05,4,4,4,444,4.0,Loyal Customers
16128,18,5,1880.22,4,4,4,444,4.0,Loyal Customers
16170,51,6,1885.05,3,5,4,354,4.0,Loyal Customers
14250,8,3,1904.05,5,3,4,534,4.0,Loyal Customers
14285,22,4,1910.01,4,4,4,444,4.0,Loyal Customers
15518,65,8,1921.55,3,5,4,354,4.0,Loyal Customers
13344,68,3,2511.69,3,4,5,345,4.0,Loyal Customers
16308,38,4,2560.0,3,4,5,345,4.0,Loyal Customers
15485,31,3,2564.5,4,3,5,435,4.0,Loyal Customers
16919,157,11,2592.25,2,5,5,255,4.0,Loyal Customers
13136,57,5,2607.61,3,4,5,345,4.0,Loyal Customers
12836,60,4,2610.36,3,4,5,345,4.0,Loyal Customers
18260,173,6,2628.35,2,5,5,255,4.0,Loyal Customers
13771,65,4,2634.45,3,4,5,345,4.0,Loyal Customers
18073,115,12,3859.82,2,5,5,255,4.0,Loyal Customers
13523,34,5,3964.88,3,4,5,345,4.0,Loyal Customers
15416,65,4,3984.32,3,4,5,345,4.0,Loyal Customers
15939,90,15,6115.01,2,5,5,255,4.0,Loyal Customers
17997,75,8,1962.46,2,5,5,255,4.0,Loyal Customers
13027,114,6,6912.0,2,5,5,255,4.0,Loyal Customers
15531,9,2,1972.39,5,2,5,525,4.0,Loyal Customers
16081,57,5,2799.42,3,4,5,345,4.0,Loyal Customers
16745,87,17,7180.7,2,5,5,255,4.0,Loyal Customers
16928,81,17,2814.7,2,5,5,255,4.0,Loyal Customers
14842,44,4,2824.69,3,4,5,345,4.0,Loyal Customers
18188,16,3,2001.04,4,3,5,435,4.0,Loyal Customers
12980,158,9,7374.9,2,5,5,255,4.0,Loyal Customers
14286,24,3,4628.75,4,3,5,435,4.0,Loyal Customers
14544,25,2,2004.3,4,3,5,435,4.0,Loyal Customers
14535,61,3,2854.84,3,4,5,345,4.0,Loyal Customers
16098,88,7,2005.63,2,5,5,255,4.0,Loyal Customers
16409,37,5,2022.98,3,4,5,345,4.0,Loyal Customers
15530,22,4,1497.31,4,4,4,444,4.0,Loyal Customers
15786,47,3,4919.0,3,4,5,345,4.0,Loyal Customers
12937,16,4,1504.27,4,4,4,444,4.0,Loyal Customers
14232,43,5,2048.07,3,4,5,345,4.0,Loyal Customers
14307,89,6,2995.72,2,5,5,255,4.0,Loyal Customers
16748,18,5,1515.9,4,4,4,444,4.0,Loyal Customers
16150,43,5,2053.02,3,4,5,345,4.0,Loyal Customers
17667,67,5,2055.51,3,4,5,345,4.0,Loyal Customers
18094,82,7,3017.3,2,5,5,255,4.0,Loyal Customers
14409,72,6,2059.45,2,5,5,255,4.0,Loyal Customers
16809,24,5,914.69,4,4,4,444,4.0,Loyal Customers
12928,36,5,2062.7,3,4,5,345,4.0,Loyal Customers
15117,15,5,1551.78,4,4,4,444,4.0,Loyal Customers
13313,23,5,1555.32,4,4,4,444,4.0,Loyal Customers
14844,64,4,3189.81,3,4,5,345,4.0,Loyal Customers
13868,8,2,3192.54,5,2,5,525,4.0,Loyal Customers
13517,60,3,2128.42,3,4,5,345,4.0,Loyal Customers
17272,43,4,2148.63,3,4,5,345,4.0,Loyal Customers
14407,108,6,2157.73,2,5,5,255,4.0,Loyal Customers
14175,60,3,3222.3,3,4,5,345,4.0,Loyal Customers
16042,23,5,1177.47,4,4,4,444,4.0,Loyal Customers
15532,26,4,1564.73,4,4,4,444,4.0,Loyal Customers
12909,40,5,2178.67,3,4,5,345,4.0,Loyal Customers
17723,128,6,3276.4,2,5,5,255,4.0,Loyal Customers
16180,101,8,10254.18,2,5,5,255,4.0,Loyal Customers
15764,89,6,3279.97,2,5,5,255,4.0,Loyal Customers
17800,38,9,1187.21,3,5,4,354,4.0,Loyal Customers
17671,16,4,1572.71,4,4,4,444,4.0,Loyal Customers
15123,8,2,2199.31,5,2,5,525,4.0,Loyal Customers
17591,74,7,2203.67,2,5,5,255,4.0,Loyal Customers
13373,61,3,3312.25,3,4,5,345,4.0,Loyal Customers
13015,54,5,3339.64,3,4,5,345,4.0,Loyal Customers
15722,36,5,2211.21,3,4,5,345,4.0,Loyal Customers
17720,27,4,1195.94,4,4,4,444,4.0,Loyal Customers
15505,53,5,3610.96,3,4,5,345,4.0,Loyal Customers
18161,16,5,1618.69,4,4,4,444,4.0,Loyal Customers
18079,46,4,3613.15,3,4,5,345,4.0,Loyal Customers
13082,127,9,3613.63,2,5,5,255,4.0,Loyal Customers
15676,19,3,3435.76,4,3,5,435,4.0,Loyal Customers
14759,5,3,1625.97,5,3,4,534,4.0,Loyal Customers
16771,34,5,2242.61,3,4,5,345,4.0,Loyal Customers
17284,61,6,1647.48,3,5,4,354,4.0,Loyal Customers
18259,25,3,2338.6,4,3,5,435,4.0,Loyal Customers
15998,37,5,3080.22,3,4,5,345,4.0,Loyal Customers
15581,121,13,3675.77,2,5,5,255,4.0,Loyal Customers
14145,47,4,3742.2,3,4,5,345,4.0,Loyal Customers
15228,67,4,3386.71,3,4,5,345,4.0,Loyal Customers
14418,4,3,1937.25,5,3,4,534,4.0,Loyal Customers
16184,65,6,1158.79,3,5,4,354,4.0,Loyal Customers
15814,17,4,1945.33,4,4,4,444,4.0,Loyal Customers
15321,71,3,2748.31,3,4,5,345,4.0,Loyal Customers
13499,18,5,1159.11,4,4,4,444,4.0,Loyal Customers
15410,85,8,3450.84,2,5,5,255,4.0,Loyal Customers
16066,17,5,1521.04,4,4,4,444,4.0,Loyal Customers
14312,47,6,1611.59,3,5,4,354,4.0,Loyal Customers
15379,170,7,3703.29,2,5,5,255,4.0,Loyal Customers
17050,97,6,3185.64,2,5,5,255,4.0,Loyal Customers
13614,25,4,1585.46,4,4,4,444,4.0,Loyal Customers
15065,38,4,3158.13,3,4,5,345,4.0,Loyal Customers
16553,164,12,5719.82,2,5,5,255,4.0,Loyal Customers
13631,100,11,3070.42,2,5,5,255,4.0,Loyal Customers
17589,61,4,2404.17,3,4,5,345,4.0,Loyal Customers
12853,135,6,1957.1,2,5,5,255,4.0,Loyal Customers
14854,79,7,2740.03,2,5,5,255,4.0,Loyal Customers
15288,44,5,2306.52,3,4,5,345,4.0,Loyal Customers
14364,109,8,3717.35,2,5,5,255,4.0,Loyal Customers
13265,54,5,2092.66,3,4,5,345,4.0,Loyal Customers
16446,1,2,168472.5,5,2,5,525,4.0,Loyal Customers
17837,43,8,1541.23,3,5,4,354,4.0,Loyal Customers
16532,18,3,6748.8,4,3,5,435,4.0,Loyal Customers
16240,25,2,3718.8,4,3,5,435,4.0,Loyal Customers
15157,4,3,1936.07,5,3,4,534,4.0,Loyal Customers
16496,9,3,1599.52,5,3,4,534,4.0,Loyal Customers
16041,31,3,3166.4,4,3,5,435,4.0,Loyal Customers
17061,74,11,5232.23,2,5,5,255,4.0,Loyal Customers
14336,17,4,1614.91,4,4,4,444,4.0,Loyal Customers
16258,46,5,5203.51,3,4,5,345,4.0,Loyal Customers
17819,72,7,3704.87,2,5,5,255,4.0,Loyal Customers
16466,34,7,1595.96,3,5,4,354,4.0,Loyal Customers
15834,71,4,2225.15,3,4,5,345,4.0,Loyal Customers
17348,15,5,1156.6,4,4,4,444,4.0,Loyal Customers
14737,4,3,1164.55,5,3,4,534,4.0,Loyal Customers
16875,68,5,2095.53,3,4,5,345,4.0,Loyal Customers
15491,96,6,3100.09,2,5,5,255,4.0,Loyal Customers
15815,64,5,2100.6,3,4,5,345,4.0,Loyal Customers
14257,65,5,3099.72,3,4,5,345,4.0,Loyal Customers
16940,53,3,3049.88,3,4,5,345,4.0,Loyal Customers
14101,74,6,5976.79,2,5,5,255,4.0,Loyal Customers
14447,19,5,1163.23,4,4,4,444,4.0,Loyal Customers
13174,17,3,2742.82,4,3,5,435,4.0,Loyal Customers
16303,26,3,5360.63,4,3,5,435,4.0,Loyal Customers
14498,43,5,1957.32,3,4,5,345,4.0,Loyal Customers
13316,38,4,5732.93,3,4,5,345,4.0,Loyal Customers
15550,5,4,575.63,5,4,3,543,4.0,Loyal Customers
16005,13,4,578.71,5,4,3,543,4.0,Loyal Customers
13558,6,4,594.52,5,4,3,543,4.0,Loyal Customers
13928,11,4,464.57,5,4,3,543,4.0,Loyal Customers
17523,12,4,652.74,5,4,3,543,4.0,Loyal Customers
17883,4,4,664.34,5,4,3,543,4.0,Loyal Customers
14871,4,4,501.28,5,4,3,543,4.0,Loyal Customers
15031,5,4,653.19,5,4,3,543,4.0,Loyal Customers
13838,6,4,674.82,5,4,3,543,4.0,Loyal Customers
17299,12,4,656.61,5,4,3,543,4.0,Loyal Customers
15571,12,4,650.43,5,4,3,543,4.0,Loyal Customers
16892,2,5,518.19,5,4,3,543,4.0,Loyal Customers
16500,5,6,400.86,5,5,2,552,4.0,Loyal Customers
15028,9,4,627.13,5,4,3,543,4.0,Loyal Customers
15038,59,6,685.74,3,5,3,353,3.67,Loyal Customers
14111,15,4,692.85,4,4,3,443,3.67,Loyal Customers
15053,5,3,693.95,5,3,3,533,3.67,Loyal Customers
15304,61,8,694.4,3,5,3,353,3.67,Loyal Customers
14829,30,4,697.55,4,4,3,443,3.67,Loyal Customers
17812,13,4,699.81,4,4,3,443,3.67,Loyal Customers
13238,18,4,700.73,4,4,3,443,3.67,Loyal Customers
14198,19,4,701.4,4,4,3,443,3.67,Loyal Customers
12883,25,4,703.47,4,4,3,443,3.67,Loyal Customers
16015,4,3,704.55,5,3,3,533,3.67,Loyal Customers
14126,8,3,706.13,5,3,3,533,3.67,Loyal Customers
13705,8,3,711.86,5,3,3,533,3.67,Loyal Customers
15584,24,4,720.86,4,4,3,443,3.67,Loyal Customers
13623,31,5,727.74,4,4,3,443,3.67,Loyal Customers
17666,4,2,728.16,5,3,3,533,3.67,Loyal Customers
16261,18,4,728.54,4,4,3,443,3.67,Loyal Customers
13575,24,5,732.07,4,4,3,443,3.67,Loyal Customers
15525,3,3,734.37,5,3,3,533,3.67,Loyal Customers
14662,29,4,741.37,4,4,3,443,3.67,Loyal Customers
14790,17,4,745.06,4,4,3,443,3.67,Loyal Customers
14201,61,7,747.44,3,5,3,353,3.67,Loyal Customers
13030,12,2,752.44,5,3,3,533,3.67,Loyal Customers
14234,23,4,754.12,4,4,3,443,3.67,Loyal Customers
16205,31,4,757.63,4,4,3,443,3.67,Loyal Customers
15568,3,3,758.29,5,3,3,533,3.67,Loyal Customers
14883,19,6,761.59,4,4,3,443,3.67,Loyal Customers
17516,16,5,764.88,4,4,3,443,3.67,Loyal Customers
15414,10,3,774.9,5,3,3,533,3.67,Loyal Customers
13314,2,3,775.94,5,3,3,533,3.67,Loyal Customers
15743,17,4,775.96,4,4,3,443,3.67,Loyal Customers
15618,33,4,776.85,4,4,3,443,3.67,Loyal Customers
17411,13,3,778.94,5,3,3,533,3.67,Loyal Customers
15679,25,4,781.28,4,4,3,443,3.67,Loyal Customers
16759,8,3,789.79,5,3,3,533,3.67,Loyal Customers
14976,58,7,790.86,3,5,3,353,3.67,Loyal Customers
13167,19,4,791.33,4,4,3,443,3.67,Loyal Customers
13389,12,3,797.96,5,3,3,533,3.67,Loyal Customers
15965,18,4,808.87,4,4,3,443,3.67,Loyal Customers
15399,2,3,815.77,5,3,3,533,3.67,Loyal Customers
16869,23,4,817.12,4,4,3,443,3.67,Loyal Customers
13681,18,4,827.83,4,4,3,443,3.67,Loyal Customers
17075,18,4,834.12,4,4,3,443,3.67,Loyal Customers
13835,26,4,834.57,4,4,3,443,3.67,Loyal Customers
17115,9,3,837.5,5,3,3,533,3.67,Loyal Customers
13940,18,4,839.14,4,4,3,443,3.67,Loyal Customers
16347,12,2,847.45,5,3,3,533,3.67,Loyal Customers
14657,18,4,848.22,4,4,3,443,3.67,Loyal Customers
18096,12,3,849.06,5,3,3,533,3.67,Loyal Customers
14553,20,5,859.27,4,4,3,443,3.67,Loyal Customers
14715,25,4,867.38,4,4,3,443,3.67,Loyal Customers
13200,20,4,870.09,4,4,3,443,3.67,Loyal Customers
15907,4,3,882.72,5,3,3,533,3.67,Loyal Customers
15822,4,2,885.47,5,3,3,533,3.67,Loyal Customers
14449,19,4,885.8,4,4,3,443,3.67,Loyal Customers
14623,33,5,886.7,4,4,3,443,3.67,Loyal Customers
17007,51,6,889.93,3,5,3,353,3.67,Loyal Customers
17848,82,9,901.2,2,5,4,254,3.67,Loyal Customers
15807,51,3,903.9,3,4,4,344,3.67,Loyal Customers
14359,20,3,912.18,4,3,4,434,3.67,Loyal Customers
15707,36,4,916.98,3,4,4,344,3.67,Loyal Customers
14712,30,3,917.07,4,3,4,434,3.67,Loyal Customers
16511,22,3,918.33,4,3,4,434,3.67,Loyal Customers
15654,10,2,922.53,5,2,4,524,3.67,Loyal Customers
17552,61,4,930.41,3,4,4,344,3.67,Loyal Customers
17289,32,3,931.02,4,3,4,434,3.67,Loyal Customers
15787,27,3,933.26,4,3,4,434,3.67,Loyal Customers
16027,92,6,934.62,2,5,4,254,3.67,Loyal Customers
17527,54,4,939.37,3,4,4,344,3.67,Loyal Customers
15289,30,3,939.78,4,3,4,434,3.67,Loyal Customers
13636,37,5,949.12,3,4,4,344,3.67,Loyal Customers
15421,59,4,950.36,3,4,4,344,3.67,Loyal Customers
15835,45,4,954.09,3,4,4,344,3.67,Loyal Customers
15948,9,2,955.24,5,2,4,524,3.67,Loyal Customers
14629,5,2,955.26,5,2,4,524,3.67,Loyal Customers
16419,113,6,958.71,2,5,4,254,3.67,Loyal Customers
15793,15,3,965.61,4,3,4,434,3.67,Loyal Customers
14138,2,2,965.88,5,2,4,524,3.67,Loyal Customers
13155,34,4,971.76,3,4,4,344,3.67,Loyal Customers
15506,23,3,972.08,4,3,4,434,3.67,Loyal Customers
15449,27,3,974.52,4,3,4,434,3.67,Loyal Customers
16376,9,2,974.96,5,2,4,524,3.67,Loyal Customers
16188,45,4,981.86,3,4,4,344,3.67,Loyal Customers
17144,2,2,984.57,5,2,4,524,3.67,Loyal Customers
15062,72,4,987.86,3,4,4,344,3.67,Loyal Customers
14514,62,3,990.2,3,4,4,344,3.67,Loyal Customers
16232,44,4,990.88,3,4,4,344,3.67,Loyal Customers
13867,32,3,1005.09,4,3,4,434,3.67,Loyal Customers
14631,51,3,1006.98,3,4,4,344,3.67,Loyal Customers
14775,59,3,1011.9,3,4,4,344,3.67,Loyal Customers
15996,89,6,1032.58,2,5,4,254,3.67,Loyal Customers
17724,72,3,1033.0,3,4,4,344,3.67,Loyal Customers
15407,34,4,1046.74,3,4,4,344,3.67,Loyal Customers
16728,47,4,1048.28,3,4,4,344,3.67,Loyal Customers
14078,102,6,1049.37,2,5,4,254,3.67,Loyal Customers
16416,27,3,1051.4,4,3,4,434,3.67,Loyal Customers
13455,25,2,1058.34,4,3,4,434,3.67,Loyal Customers
18130,16,3,1059.39,4,3,4,434,3.67,Loyal Customers
15706,64,4,1060.56,3,4,4,344,3.67,Loyal Customers
15801,47,3,1063.95,3,4,4,344,3.67,Loyal Customers
16200,5,2,1068.87,5,2,4,524,3.67,Loyal Customers
17041,27,3,1071.49,4,3,4,434,3.67,Loyal Customers
13467,11,2,1071.91,5,2,4,524,3.67,Loyal Customers
15238,30,3,1071.99,4,3,4,434,3.67,Loyal Customers
13131,24,3,1073.3,4,3,4,434,3.67,Loyal Customers
16533,20,3,1082.81,4,3,4,434,3.67,Loyal Customers
16225,45,5,1096.32,3,4,4,344,3.67,Loyal Customers
17966,38,5,1098.43,3,4,4,344,3.67,Loyal Customers
14410,93,9,1100.27,2,5,4,254,3.67,Loyal Customers
17609,41,5,1105.78,3,4,4,344,3.67,Loyal Customers
15933,22,3,1107.46,4,3,4,434,3.67,Loyal Customers
13591,65,3,1117.13,3,4,4,344,3.67,Loyal Customers
17894,72,8,1118.96,2,5,4,254,3.67,Loyal Customers
15730,66,3,1120.88,3,4,4,344,3.67,Loyal Customers
16086,60,5,1121.39,3,4,4,344,3.67,Loyal Customers
17470,45,5,1125.07,3,4,4,344,3.67,Loyal Customers
13447,24,3,1129.14,4,3,4,434,3.67,Loyal Customers
13310,29,3,1132.03,4,3,4,434,3.67,Loyal Customers
13282,19,3,1132.14,4,3,4,434,3.67,Loyal Customers
15489,23,3,1134.28,4,3,4,434,3.67,Loyal Customers
17500,18,3,1138.0,4,3,4,434,3.67,Loyal Customers
15605,37,5,1198.23,3,4,4,344,3.67,Loyal Customers
16762,20,3,1207.24,4,3,4,434,3.67,Loyal Customers
17653,37,4,1207.56,3,4,4,344,3.67,Loyal Customers
18263,26,3,1213.16,4,3,4,434,3.67,Loyal Customers
15227,37,5,1219.4,3,4,4,344,3.67,Loyal Customers
14913,36,4,1227.43,3,4,4,344,3.67,Loyal Customers
18171,59,5,1231.31,3,4,4,344,3.67,Loyal Customers
14893,10,2,1237.85,5,2,4,524,3.67,Loyal Customers
12985,1,2,1239.38,5,2,4,524,3.67,Loyal Customers
17584,8,2,1242.3,5,2,4,524,3.67,Loyal Customers
13029,31,3,1247.5,4,3,4,434,3.67,Loyal Customers
17262,53,5,1253.36,3,4,4,344,3.67,Loyal Customers
16639,32,3,1257.51,4,3,4,434,3.67,Loyal Customers
17158,33,3,1266.97,4,3,4,434,3.67,Loyal Customers
15199,60,4,1268.7,3,4,4,344,3.67,Loyal Customers
14916,71,4,1268.98,3,4,4,344,3.67,Loyal Customers
16224,58,4,1295.3,3,4,4,344,3.67,Loyal Customers
16464,20,3,1298.66,4,3,4,434,3.67,Loyal Customers
13168,37,4,1299.59,3,4,4,344,3.67,Loyal Customers
16120,60,4,1309.14,3,4,4,344,3.67,Loyal Customers
16040,66,3,1313.55,3,4,4,344,3.67,Loyal Customers
17095,23,3,1324.16,4,3,4,434,3.67,Loyal Customers
17932,30,3,1331.57,4,3,4,434,3.67,Loyal Customers
16669,24,3,1348.88,4,3,4,434,3.67,Loyal Customers
16079,17,3,1352.0,4,3,4,434,3.67,Loyal Customers
17621,22,3,1379.9,4,3,4,434,3.67,Loyal Customers
16389,54,4,1382.07,3,4,4,344,3.67,Loyal Customers
15051,24,3,1383.36,4,3,4,434,3.67,Loyal Customers
18167,24,3,1384.86,4,3,4,434,3.67,Loyal Customers
13308,23,3,1385.51,4,3,4,434,3.67,Loyal Customers
13516,22,3,1389.41,4,3,4,434,3.67,Loyal Customers
15444,10,2,1411.21,5,2,4,524,3.67,Loyal Customers
16245,24,3,1413.66,4,3,4,434,3.67,Loyal Customers
14443,54,4,1420.2,3,4,4,344,3.67,Loyal Customers
14019,47,3,1421.61,3,4,4,344,3.67,Loyal Customers
16571,27,3,1421.69,4,3,4,434,3.67,Loyal Customers
17571,51,4,1425.67,3,4,4,344,3.67,Loyal Customers
17175,45,4,1443.69,3,4,4,344,3.67,Loyal Customers
14233,50,4,1462.72,3,4,4,344,3.67,Loyal Customers
12882,10,2,1463.04,5,2,4,524,3.67,Loyal Customers
15128,61,4,1471.0,3,4,4,344,3.67,Loyal Customers
15826,57,3,1654.31,3,4,4,344,3.67,Loyal Customers
16671,29,3,1692.27,4,3,4,434,3.67,Loyal Customers
16007,48,4,1693.81,3,4,4,344,3.67,Loyal Customers
15240,45,5,1706.57,3,4,4,344,3.67,Loyal Customers
14387,33,3,1727.6,4,3,4,434,3.67,Loyal Customers
15050,26,3,1737.69,4,3,4,434,3.67,Loyal Customers
17930,36,5,1740.48,3,4,4,344,3.67,Loyal Customers
13157,50,4,1741.22,3,4,4,344,3.67,Loyal Customers
16681,73,6,1770.34,2,5,4,254,3.67,Loyal Customers
17092,51,4,1774.03,3,4,4,344,3.67,Loyal Customers
13875,54,5,1786.79,3,4,4,344,3.67,Loyal Customers
18235,72,3,1796.48,3,4,4,344,3.67,Loyal Customers
17648,61,4,1797.5,3,4,4,344,3.67,Loyal Customers
16249,53,5,1800.07,3,4,4,344,3.67,Loyal Customers
13481,46,5,1804.56,3,4,4,344,3.67,Loyal Customers
15260,101,7,1810.77,2,5,4,254,3.67,Loyal Customers
16153,50,5,1824.23,3,4,4,344,3.67,Loyal Customers
14665,61,5,1835.7,3,4,4,344,3.67,Loyal Customers
15827,74,14,1836.09,2,5,4,254,3.67,Loyal Customers
17015,29,3,1838.61,4,3,4,434,3.67,Loyal Customers
14472,104,8,1852.67,2,5,4,254,3.67,Loyal Customers
13982,40,4,1871.81,3,4,4,344,3.67,Loyal Customers
15367,58,4,1877.59,3,4,4,344,3.67,Loyal Customers
15819,50,4,1905.45,3,4,4,344,3.67,Loyal Customers
14210,106,6,1905.84,2,5,4,254,3.67,Loyal Customers
15674,74,5,2446.6,2,4,5,245,3.67,Loyal Customers
15245,135,3,2515.84,2,4,5,245,3.67,Loyal Customers
17317,47,3,2600.34,3,3,5,335,3.67,Loyal Customers
13851,96,3,2651.46,2,4,5,245,3.67,Loyal Customers
15195,3,1,3861.0,5,1,5,515,3.67,Loyal Customers
13555,74,4,4098.88,2,4,5,245,3.67,Loyal Customers
16395,61,5,1482.06,3,4,4,344,3.67,Loyal Customers
17337,152,4,1981.06,2,4,5,245,3.67,Loyal Customers
17679,53,2,1992.11,3,3,5,335,3.67,Loyal Customers
13802,139,3,4599.42,2,4,5,245,3.67,Loyal Customers
13692,25,3,1488.32,4,3,4,434,3.67,Loyal Customers
13901,73,5,2867.2,2,4,5,245,3.67,Loyal Customers
13593,109,5,2011.88,2,4,5,245,3.67,Loyal Customers
13093,276,8,7832.47,1,5,5,155,3.67,Loyal Customers
14414,92,7,1496.98,2,5,4,254,3.67,Loyal Customers
12916,139,4,2944.95,2,4,5,245,3.67,Loyal Customers
14001,46,3,2043.08,3,3,5,335,3.67,Loyal Customers
16279,22,3,1502.78,4,3,4,434,3.67,Loyal Customers
17504,207,9,2997.03,1,5,5,155,3.67,Loyal Customers
16709,85,5,3029.87,2,4,5,245,3.67,Loyal Customers
15587,51,4,913.68,3,4,4,344,3.67,Loyal Customers
13500,24,3,1166.77,4,3,4,434,3.67,Loyal Customers
15620,57,3,1553.18,3,4,4,344,3.67,Loyal Customers
15306,65,3,1174.35,3,4,4,344,3.67,Loyal Customers
16394,57,5,1555.34,3,4,4,344,3.67,Loyal Customers
13224,61,2,2155.95,3,3,5,335,3.67,Loyal Customers
12885,64,3,1175.22,3,4,4,344,3.67,Loyal Customers
16456,100,5,2158.18,2,4,5,245,3.67,Loyal Customers
13752,125,6,1175.38,2,5,4,254,3.67,Loyal Customers
15111,30,3,1567.48,4,3,4,434,3.67,Loyal Customers
16950,57,3,1178.56,3,4,4,344,3.67,Loyal Customers
14700,33,3,2195.1,3,3,5,335,3.67,Loyal Customers
16612,33,4,1187.66,3,4,4,344,3.67,Loyal Customers
15797,114,4,2207.4,2,4,5,245,3.67,Loyal Customers
14970,69,4,1592.06,3,4,4,344,3.67,Loyal Customers
16515,53,5,1624.14,3,4,4,344,3.67,Loyal Customers
13627,60,5,1638.47,3,4,4,344,3.67,Loyal Customers
13764,71,3,1519.42,3,4,4,344,3.67,Loyal Customers
17230,265,8,3638.41,1,5,5,155,3.67,Loyal Customers
13213,57,5,1520.58,3,4,4,344,3.67,Loyal Customers
13750,54,5,1647.26,3,4,4,344,3.67,Loyal Customers
16735,79,5,2247.41,2,4,5,245,3.67,Loyal Customers
13869,124,4,3083.65,2,4,5,245,3.67,Loyal Customers
13124,90,3,3756.33,2,4,5,245,3.67,Loyal Customers
14163,88,4,2445.91,2,4,5,245,3.67,Loyal Customers
13334,83,3,3502.32,2,4,5,245,3.67,Loyal Customers
18242,73,4,2232.49,2,4,5,245,3.67,Loyal Customers
15673,89,4,2726.23,2,4,5,245,3.67,Loyal Customers
14565,96,4,3099.12,2,4,5,245,3.67,Loyal Customers
17159,22,3,1538.88,4,3,4,434,3.67,Loyal Customers
18168,177,6,1160.04,2,5,4,254,3.67,Loyal Customers
18016,33,5,1477.66,3,4,4,344,3.67,Loyal Customers
17672,51,2,3178.17,3,3,5,335,3.67,Loyal Customers
13908,80,4,2369.55,2,4,5,245,3.67,Loyal Customers
14235,76,5,3144.86,2,4,5,245,3.67,Loyal Customers
16253,67,2,3683.86,3,3,5,335,3.67,Loyal Customers
14461,149,3,2103.06,2,4,5,245,3.67,Loyal Customers
13634,34,5,1547.36,3,4,4,344,3.67,Loyal Customers
15704,141,4,2293.62,2,4,5,245,3.67,Loyal Customers
13107,45,4,1531.62,3,4,4,344,3.67,Loyal Customers
18173,87,4,2106.84,2,4,5,245,3.67,Loyal Customers
16209,89,5,2262.62,2,4,5,245,3.67,Loyal Customers
16676,34,4,1592.12,3,4,4,344,3.67,Loyal Customers
15980,89,3,2398.86,2,4,5,245,3.67,Loyal Customers
16550,109,5,2298.97,2,4,5,245,3.67,Loyal Customers
12947,144,6,1603.99,2,5,4,254,3.67,Loyal Customers
16369,19,3,1545.41,4,3,4,434,3.67,Loyal Customers
12840,144,4,2726.77,2,4,5,245,3.67,Loyal Customers
15235,218,12,2247.51,1,5,5,155,3.67,Loyal Customers
17722,97,4,2424.04,2,4,5,245,3.67,Loyal Customers
14229,52,3,1547.2,3,4,4,344,3.67,Loyal Customers
16182,73,4,6617.65,2,4,5,245,3.67,Loyal Customers
17850,373,34,5391.21,1,5,5,155,3.67,Loyal Customers
13141,85,5,2388.75,2,4,5,245,3.67,Loyal Customers
18093,94,4,2106.52,2,4,5,245,3.67,Loyal Customers
17400,127,5,2097.84,2,4,5,245,3.67,Loyal Customers
13722,132,3,2375.41,2,4,5,245,3.67,Loyal Customers
14306,52,2,2093.32,3,3,5,335,3.67,Loyal Customers
16637,33,4,1154.47,3,4,4,344,3.67,Loyal Customers
17988,12,7,201.12,5,5,1,551,3.67,Loyal Customers
16442,2,3,609.3,5,3,3,533,3.67,Loyal Customers
17014,9,3,583.43,5,3,3,533,3.67,Loyal Customers
15206,11,4,420.3,5,4,2,542,3.67,Loyal Customers
14910,3,4,434.35,5,4,2,542,3.67,Loyal Customers
14467,18,4,596.26,4,4,3,443,3.67,Loyal Customers
14173,11,4,450.84,5,4,2,542,3.67,Loyal Customers
14710,15,4,599.48,4,4,3,443,3.67,Loyal Customers
18211,26,5,600.07,4,4,3,443,3.67,Loyal Customers
14805,16,4,546.4,4,4,3,443,3.67,Loyal Customers
17503,3,2,558.96,5,3,3,533,3.67,Loyal Customers
16668,16,6,306.72,4,5,2,452,3.67,Loyal Customers
17864,13,3,554.85,5,3,3,533,3.67,Loyal Customers
16566,16,5,614.66,4,4,3,443,3.67,Loyal Customers
14044,27,4,646.42,4,4,3,443,3.67,Loyal Customers
13546,13,3,621.09,5,3,3,533,3.67,Loyal Customers
16495,4,3,648.26,5,3,3,533,3.67,Loyal Customers
13247,18,4,501.12,4,4,3,443,3.67,Loyal Customers
14720,6,3,663.81,5,3,3,533,3.67,Loyal Customers
15969,3,3,666.1,5,3,3,533,3.67,Loyal Customers
15060,9,4,294.25,5,4,2,542,3.67,Loyal Customers
14342,22,4,668.56,4,4,3,443,3.67,Loyal Customers
13258,12,3,672.83,5,3,3,533,3.67,Loyal Customers
15081,23,5,504.8,4,4,3,443,3.67,Loyal Customers
14820,22,4,507.29,4,4,3,443,3.67,Loyal Customers
15344,1,3,563.94,5,3,3,533,3.67,Loyal Customers
13318,2,3,640.76,5,3,3,533,3.67,Loyal Customers
15297,11,3,641.94,5,3,3,533,3.67,Loyal Customers
17345,16,4,519.69,4,4,3,443,3.67,Loyal Customers
16038,8,3,471.78,5,3,3,533,3.67,Loyal Customers
